destination,rating,text,month,translation_status,failure_reason,sentiment_score,aspect
Mount Kinabalu,5,"I self organised my own climb and it was significantly cheaper than using some of the extortionate tour packages. It's a bit harder to organise as there is not a ton of clear info and fully up to date websites on how to do it, but it's possible to figure it out if your fine with the added hassle. I booked 8 months in advance and got the 2nd to last spot for my trip date.

At the time of posting I paid maybe 900myr to self organise, including all relevant permits, transport to and from Mt. Kinabalu from KK, 1 night accomodation prior to the climb and guide fees etc. other tours for the same offering are going for like 2400+ to 2600+. You need to book early though to secure your panalaban hostel accommodation!!

The claim up is about 4km of mainly stairs. The trail is pretty well maintained but it's still a tough climb up, going from hot and humid jungle gradually up to more rocky terrain for the final 2km to the camp.

Camp is cold and super windy so bring lots of layers to keep you warm. It can get tough sleeping at night without warm sleepwear.

The final ascent starts at 2.30am to get you to the summit. If your fast, you get to see a beautiful sunrise after scrambling up mainly flat rockfaces with assistance ropes. The wind and cold make this a tough one, and so does the altitude.

The views are great but the peak can be busy.

Descending does wonders in your knees. I didn't take poles and highly recommend using them if you go to save some aches and pains later.

Overall it was a good challenge and a rewarding climb. The only thing I dislike is that the prices, especially for international visitors are so high. They have risen much higher than inflation due to the monopoly that a few tour companies seem to hold over the limited daily climb permits. You can check historic reviews from a few years ago to see the price gouging going on.",1/11/2024,not_applicable,,0.9902,cleanliness
Mount Kinabalu,5,What! amazing !!!,1/10/2024,already_english,,0.7156,general
Mount Kinabalu,5,I'm so happy,1/10/2024,translated_argos,,0.6115,general
Mount Kinabalu,5,"An amazing experience!

Side note : it is advisable to reach Low’s peak before 5am if you want to see this beautiful sunrise at the horizon.",1/10/2024,not_applicable,,0.8784,general
Mount Kinabalu,1,"mainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstreTajikmainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstre@@
mainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstreTajikmainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstre@@

mainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstremainstre@@",1/10/2024,translated_argos,,0.0,general
Mount Kinabalu,1,"Huge scam. First, it is extremely overpriced to summit (the mandatory stay and guide is a joke), it costs more than 3 weeks of hiking in Nepal which is obviously much better. Without the summit, you can visit some trails at the bottom which again is way overpriced, 50 ringgit (>$10) for something that is worth less than $2. They even increased the prices and closed the biggest trail (which they dont say at the entrance of the trail only if you ask for a map). The final joke is that they charge you to go in the botanical garden after youve paid the entrance ticket. Extremely disappointed with this rip off of a world heritage site.",1/10/2024,not_applicable,,0.5868,price
Mount Kinabalu,4,"The Mount of Malaysia, also known as the Mount of Kinabaru, is the highest in Malaysia, climbing 8.5 km one way, albeit not long, but rising from 1866 m to 4095 m at a low altitude of 2,200 m, with a better two-day journey. Each of the five climbers has to hire a mentor, who is basically an indigenous people, who are also responsible for working together, at a cost of RM14/KG, which is quite cheap compared to Taiwan’s agreement, most of which is also accessible in English. The climbing line is well planned, and even if it rains, it won't slide. On the first day of the two-day journey, we would climb to the mountain house one night, then hit the top the next day. It was important to note that 7k check point would not pass if it rained, and we almost missed it the next day, and it stopped raining. Most of the 7k check points used to be stairwells, 7k check points followed by steep granite, but the peak, though a little steep, actually went well. The internet is connected to rest areas, mountain houses and other crowds. The bed of Pendant Hut Hill House is well-sleeped, with hot water, pillows, mattresses, sleeping bags (without spicy taste), table, toilet, bathroom, and even a fancy restaurant next to the house, where members help with cooking, which is very rich in variety, food, preparation, soup, beverages, desserts, etc., are all full of food, which is an unprecedented experience of climbing the mountain in Taiwan.",1/10/2024,translated_argos,,0.973,crowding
Mount Kinabalu,4,"The Mount of Malaysia, also known as the Mount of Kinabaru, is the highest in Malaysia, climbing 8.5 km one way, albeit not long, but rising from 1866 m to 4095 m at a low altitude of 2,200 m, with a better two-day journey. Each of the five climbers has to hire a mentor, who is basically an indigenous people, who are also responsible for working together, at a cost of RM14/KG, which is quite cheap compared to Taiwan’s agreement, most of which is also accessible in English. The climbing line is well planned, and even if it rains, it won't slide. On the first day of the two-day journey, we would climb to the mountain house one night, then hit the top the next day. It was important to note that 7k check point would not pass if it rained, and we almost missed it the next day, and it stopped raining. Most of the 7k check points used to be stairwells, 7k check points followed by steep granite, but the peak, though a little steep, actually went well. The internet is connected to rest areas, mountain houses and other crowds. The bed of Pendant Hut Hill House is well-sleeped, with hot water, pillows, mattresses, sleeping bags (without spicy taste), table, toilet, bathroom, and even a fancy restaurant next to the house, where members help with cooking, which is very rich in variety, food, preparation, soup, beverages, desserts, etc., are all full of food, which is an unprecedented experience of climbing the mountain in Taiwan.",1/10/2024,translated_argos,,0.973,price
Mount Kinabalu,5,I will be back !,1/10/2024,not_applicable,,0.0,general
Mount Kinabalu,5,'AUTO' IS AN INVALID SOURCE LANGUAGE . EXAMPLE: LANGPAIR=EN|IT USING 2 LETTER ISO OR RFC3066 LIKE ZH-CN. ALMOST ALL LANGUAGES SUPPORTED BUT SOME MAY HAVE NO CONTENT,1/10/2024,translated_mymemory_repair,,-0.1452,general
Mount Kinabalu,5,"A must visit place in Malaysia, memorable journey from the hq kinabalu park to the Panalaban, and next day early morning to the peak enjoy sunrise and exit from the park. It will be really tired for those not exercise regularly, remind to borrow 2 hiking stick first day. Enjoy your trip and have a good memories here. Btw, i am joining trip with borneo calling, thank for their mountain guide and support too.",1/9/2024,not_applicable,,0.8836,general
Mount Kinabalu,5,Not enough rocks.,1/9/2024,translated_argos,,0.0,general
Mount Kinabalu,5,Nice place to challenge yourself,1/9/2024,not_applicable,,0.4767,general
Mount Kinabalu,5,"The highest mountain in Sabah..
Nice view.",1/9/2024,translated_argos,,0.4215,general
Mount Kinabalu,5,"Amazing hike.
10/10",1/8/2024,already_english,,0.5859,general
Mount Kinabalu,5,"Conquered the tallest mountain in Malaysia & Borneo, towering at 4,095m. With the gain in elevation at 2229m from the Timpohon Gate starting point to the summit, it was the toughest physical thing I've ever done. However the climb is gruelling & breathtaking. The route up is 8.7km, with an overnight stop at Laban Rata Resthouse at 3270m, where the second day of climbing started at 2:30am. The journey took us through lush rainforest, mystical cloud forests & rugged alpine landscapes, all the way to the granite crown of Low's Peak. Oh Mount Kinabalu you absolute beauty",1/8/2024,not_applicable,,0.8271,general
Mount Kinabalu,4,2007 my first experience climbing mountain kinabalu and that time i was 1 17yrs old.. What kind of journey did you start?.,1/8/2024,translated_argos,,0.0,general
Mount Kinabalu,5,Its very good pretty senario,1/8/2024,not_applicable,,0.7698,general
Mount Kinabalu,5,"2024/08/08
At four o'clock, we'll be at the airport in Malaisia at 2:00 p.m., and at 8:00 p.m., we'll have a house at the foot of the mountain.

2024/08/09. Up at 5:50, after 6.30 for breakfast, at 8:20, heading to the Shinto checkpoint to confirm that the entry certificate was 9:40 and that it was taken by car to Timpohon at the gate of the hill, at 10:00, and that it was about 3300 m (6.3 km to climb 1400m) to the top of the hill.

2024/08/10. 0130 AM wakes up, 0230 AM leaves, 0600 AM top Lows (approximately 4095.2 m) sees sunrise, 0900 AM returns to the house of Laban Rata for breakfast, 1000 AM goes down, I arrives at 15:30 to the bottom of the mountain, which is known as Mount Kinnabaru, 4095.2m above the sea level of Malaysia and is the first peak of southeast Asia, with Low's Peak.

# My foot and my foot are really begging for the protection of the mountain, for help, and for safety! Thank God!",1/8/2024,translated_argos,,0.8881,general
Mount Kinabalu,5,"It has unique peaks, different from other peaks.",1/8/2024,translated_argos,,0.0,general
Mount Kinabalu,3,Its literally just a huge rock.,1/8/2024,not_applicable,,0.3182,general
Mount Kinabalu,5,Like that,1/8/2024,translated_argos,,0.3612,general
Mount Kinabalu,5,"Proud to be as a Malaysian to hike up SEA top mountain!

Definitely a good try but gain with sweat and blood. Pls wear a better hiking shoes as it is quite slippery, and I even got sprained after the hike.

But the view, magnificent and worth the hike",1/7/2024,not_applicable,,0.9724,general
Mount Kinabalu,1,My legs hurt. Also no Wi-Fi.,1/7/2024,not_applicable,,-0.6808,general
Mount Kinabalu,5,"One's of our favourite 🇲🇾 attraction is hiking to highest point of MountKinabalu at Low's Peak summit, towering at 4095.2M (13,435ft) above sea level.",1/7/2024,not_applicable,,0.4588,general
Mount Kinabalu,5,"Climbing Mount Kota Kinabalu was an unforgettable experience! The journey is challenging but incredibly rewarding, with stunning views at every turn. The diverse flora and fauna add to the beauty of the trek. The highlight was reaching the summit at sunrise – the view was absolutely breathtaking and worth every effort. The guides were knowledgeable and supportive, ensuring a safe and enjoyable climb. The accommodations along the way were comfortable, providing a much-needed rest. Highly recommend for adventure seekers and nature lovers alike. Don’t forget to bring warm clothes for the summit!",1/7/2024,not_applicable,,0.9957,general
Mount Kinabalu,1,"The price of climbing the Kinabalu is really outrageously high and is out of proportion to the usual prices in Malaysia. How is this price justified?
The path consists to a large extent of steps and even extra built stairs. Stay overnight in a hostel. So it is not even necessary to carry food and tents. That's a lot too expensive!",1/7/2024,translated_argos,,0.1278,price
Mount Kinabalu,5,It was so fun and beautiful nature,1/7/2024,not_applicable,,0.8557,general
Mount Kinabalu,4,Awesome,1/7/2024,already_english,,0.6249,general
Mount Kinabalu,5,"瞧你一連兩天沒洗澡沒睡好的開熏樣 🌄
An underestimated hike with an unexpectedly stunning view!

#UnderestimatedHike #UnexpectedViews #ClearSkies #MountKinabalu #SouthPeak #TravelBorneo",1/7/2024,not_applicable,,0.2003,general
Mount Kinabalu,5,"I'm climbing the mountain and I'm tired.
Take me away  
I'm 4km.",1/7/2024,translated_argos,,-0.4404,general
Mount Kinabalu,5,"Unbelievable feeling once approaching the target, the summit. Once in your lifetime must try.",1/7/2024,not_applicable,,0.3182,general
Mount Kinabalu,3,"Good: I reached the peak and it felt very good. The dinner was incredibly tasty. The breakfast was not too good.

Bad: hiking this mountain is not as fun as going hiking by yourself because the park has established a fixed (very expensive) rate that you must pay, otherwise you can’t hike the mountain. The price includes the guide, the park fee, the room at the top, the dinner when you arrive on the first day, breakfast next morning before going to the peak, and they give you the same food as a second breakfast when you come down from the peak. In the Head quarters, they will do as much as possible to make you pay all the fee by yourself despite your efforts to try and find people to share the guide fee. I didn’t book in advance so I just went that morning and luckily some people had not shown up. I felt bad for them because the park does not return the money. And I had to pay for mine. I understand these are the rules but it just shows that the park has a scheme for squeezing money out of people.

In general, I would say it’s worth it because it’s such a beautiful scenery but I wouldn’t repeat it again.",1/7/2024,not_applicable,,0.8914,price
Mount Kinabalu,5,"It's hard to get up, but it's worth it.",1/7/2024,translated_argos,,0.2846,general
Mount Kinabalu,4,"The climb was tough, especially with heavy rain throughout. The laban rata rest house has no hot water and showering was painful.

Via feratta timing was extremely difficult to meet, you cant even have time to watch the sunrise should you choose to do via feratta. Highly not recommended unless you’re not there for the summit.

Apart from that, the mountain hasnt changed a bit for the last 20 years. Fairly clean and very beautiful.",1/6/2024,not_applicable,,-0.3336,cleanliness
Mount Kinabalu,2,"The mountain is beautiful, but where is the price tag? $200 to climb 4,100 is too much.",1/6/2024,translated_argos,,0.3506,price
Mount Kinabalu,5,It's great,1/6/2024,not_applicable,,0.6249,general
Mount Kinabalu,5,Very nice experience full of view and mountains.,1/6/2024,not_applicable,,0.4754,general
Mount Kinabalu,5,1st climber to reach the summit in 2024(1/1/2024- 4:25am),1/6/2024,not_applicable,,0.0258,general
Mount Kinabalu,5,'AUTO' IS AN INVALID SOURCE LANGUAGE . EXAMPLE: LANGPAIR=EN|IT USING 2 LETTER ISO OR RFC3066 LIKE ZH-CN. ALMOST ALL LANGUAGES SUPPORTED BUT SOME MAY HAVE NO CONTENT,1/6/2024,translated_mymemory_repair,,-0.1452,general
Mount Kinabalu,5,Good,1/6/2024,translated_manual,,0.4404,general
Mount Kinabalu,5,Amazing experience. Got lucky to catch the Golden Halo (Sigah).,1/6/2024,not_applicable,,0.765,general
Mount Kinabalu,1,"After writing a review on May 15 by my other account CCY Zheng, I have contacted the Government complaint board, Government Tourism Board, Kinabalu Park and Amazing Borneo tour agency.  What I got is nothing.  They just tried to calm you down and let you forget the things.  Unfortunately, the Government and the people are behaving like that.  That’s very disappointed.  The quality of services from Malaysia is…very very bad.

I have attached all my complaints to the government, Kinabalu park and Amazing Borneo Tour for your references.

Once again, I would like to warn you all, as I mentioned, the guide is randomly picked by the Park, if you are “luckily” enough to pick a guide that will leave you behind, looking at his mobile phones all the way on the trip.  Good luck to you all.

I posted all these not just I am very disappointed about the people in Malaysia, it is just about your safety.  I am fortunate enough to get myself back down the hill with high-altitude sickness with a twisted ankle.  The guide just left you behind and won’t care about your health condition.  Anyways, Good Luck to you all who is going to hike Mount Kinabalu.",1/6/2024,not_applicable,,0.9351,general
Mount Kinabalu,4,'AUTO' IS AN INVALID SOURCE LANGUAGE . EXAMPLE: LANGPAIR=EN|IT USING 2 LETTER ISO OR RFC3066 LIKE ZH-CN. ALMOST ALL LANGUAGES SUPPORTED BUT SOME MAY HAVE NO CONTENT,1/6/2024,translated_mymemory_repair,,-0.1452,general
Mount Kinabalu,1,So many rubbish,1/6/2024,already_english,,0.0,cleanliness
Mount Kinabalu,5,"Well, I think I don't have to say too much, you can already so many review from visitors all over the world about Mt. KK, it's a must visit place for hike lover!

My first visit, already I thinking about revisit to challenge again, might take on Via Ferrata too.all the so call training before the climb was useless, never though the actual situation are so challenging but still, make it to the top with some time to spare, so, guess I have to be satisfied with my own performance.

Going up, struggling after KM4, not for the knee or leg but much to the stamina due to thin air and oxygen level I guess, still able to reach Panalaban within schedule to take dinner and rest. Was having minor headaches so took a panadol and sleep, missed the sunset at Panalaban, what a pity.

Attacking the peak are more challenging, I guess I wasn't fit enough so struggled a bit again, nevertheless, made it to the peak around 6+, was worry they start to descend and will not allow to climb to the peak so didn't spend much time taking photos, else will definitely snap up all my phone memory.

Luck it was a very very fantastic weather on the day, no rain and very clear sky indeed, the view above was speechless, feel like god looking down on earth.

Coming down is actually my biggest challenge for the trip, knee and leg muscle boycotting me half way down, I was really really struggling towards the end, taking step after another step like an old man, thankfully still made it to Timpohon gate by 5pm after forcing myself to move.

A trip to remember and as I said, it's there for me to take the challenge again!",1/6/2024,not_applicable,,0.8798,general
Mount Kinabalu,4,"The top of Malaysia, it's super",1/5/2024,translated_argos,,0.6908,general
Mount Kinabalu,5,"I was absolutely stunned and in awe of the view. I did the hike with Sefrey Sumping - 2 time champion to do the hike in an astounding 2 hour 21 min record!!!
I was so honoured to share this journey with him and Amazing Borneo made the experience worthwhile and not to forget all the amazing people I met along the way!
I feel like the 46,000 stairs is what makes the challenge difficult but the view will leave you wanting for more! The certificate was so beautiful and i will frame it for remembering this time!",1/5/2024,not_applicable,,0.9688,general
Mount Kinabalu,5,Enjoying the view and experinced,1/5/2024,not_applicable,,0.5267,general
Mount Kinabalu,1,"The guide could leave you behind and let u walk on your own. I joined one of the package provider Amazing Borneo and they said the guide was hired from the park.  So at last, i am the one who is only suffered. They got all my money and got me in danger.  I twisted my ankle, and i walked almost 300m in order to see the guide, and i told him i twisted my ankle and then he said are you okay, i said no.  And then he kept on playing his mobile.  I do not want anyone to suffer liked i did.  Going to the summit without safety and assistance, who would wanna join?

I have posted a photo of my guide who walked in front of me almost 100m aways after i twisted my ankle.

Frankly, not all of the guides are liked that, but if u hike that day and see that guide plays mobile phone and walk ahead of you in far distance, good luck to you.  It means the park has hired guides who are untrained and do not care of ur safety.

Good luck all!",1/5/2024,not_applicable,,0.9637,general
Mount Kinabalu,5,Amazing experience...,1/5/2024,translated_argos,,0.5859,general
Mount Kinabalu,5,"My recent climb to the peak of Mount Kinabalu was an exhilarating and unforgettable adventure that left me in awe of nature's splendor and my own capabilities. As I embarked on the journey to conquer Southeast Asia's highest peak, I was filled with a mix of excitement and anticipation.

The climb began at Timpohon Gate, where I was greeted by the lush rainforest enveloping the trail. Each step brought me closer to the summit, with the trail winding its way through a diverse landscape of towering trees, moss-covered rocks, and cascading waterfalls.

As the altitude increased, so did the challenge. The steep ascent tested my physical endurance and mental resilience, pushing me beyond my comfort zone. Yet, with each passing milestone, I found renewed determination to press on, fueled by the breathtaking scenery and the camaraderie of fellow climbers.

Reaching Laban Rata resthouse marked a significant milestone in the journey, offering a well-deserved respite and a chance to refuel before the final push to the summit. As night fell, I set out under a blanket of stars, guided by the light of my headlamp and the anticipation of what lay ahead.

The final ascent to Low's Peak was both grueling and awe-inspiring. Battling fatigue and altitude sickness, I pushed myself to the limit, drawing strength from the stunning sunrise painting the sky in hues of orange and pink. With each step, I felt a sense of accomplishment and wonder, knowing that I was standing on the roof of Borneo.

Reaching the summit of Mount Kinabalu was a moment of triumph unlike any other, a testament to perseverance, courage, and the power of the human spirit. As I stood at the highest point in Southeast Asia, surrounded by panoramic views of the Sabah landscape, I was overcome with a sense of humility and gratitude for the opportunity to witness such natural beauty.

Descending from the peak, I carried with me not only memories of the journey but also a newfound appreciation for the magnificence of Mount Kinabalu and the indomitable spirit of those who dare to conquer it. It was an experience that challenged me, changed me, and will forever hold a special place in my heart.",1/4/2024,not_applicable,,0.993,general
Mount Kinabalu,5,very good,1/4/2024,already_english,,0.4927,general
Mount Kinabalu,5,Best experience ever with my friends with our guide leader Jia Cheng and Nicholas from AVIDER really enjoy Thk 💕,1/4/2024,not_applicable,,0.9441,general
Mount Kinabalu,5,"One of the nicest place that I have been to.

We chose 2D1N package with via ferrata.   Pacakge without via ferrata are really full booking because they are cheaper so better plan and book early. But I am afraid of height and I was already so tired so I chose not to join (no refund).

If you join via ferrata, you need to arrive the dorm in the first day by 4pm to listen to the briefing.  We arrived at about 3:35pm.  I made my money worth by listening to the breifing and tried using the climbing protections. :)

After the briefing, we went to have a buffet dinner.  You need to sleep by 7pm because you need to wake up at 1:30am to climb up thr hill.  Many people cannot sleep well, but really better to take a rest, even for 3 hours only.  While climbing up, you can see the sky with milky way 🌌 (but not tto obvious).

To get the certificate, you need to arrive the check point before 5:30am.  I arrived at about 4:35am and was at KM 8.0 5:40am.  A while later, the sky starts to get brighter with some beautiful colours while you can still see a lot of stars.  The scene was stunning and it was a really peaceful moment to me.

Resting for a while, I keep moving.  With the help of the tour guide (thank you so much!), I reach the peak at 6:59am.  The road to the peak was really strep and need to be careful.  I need more time if I climbed it up myself.

Then we go back to the dorm.  After some rest, we went down to our starting point.  It took us about 5 hours for the 6km route.  And we arrived at about 5:10pm.  If you arrive at the entrance after 4pm, extra charge is needed to pay to the tour guides (30 RM per hour for each tour guide).  We paid 120 RM for the two tour guides.

Anyway, reaching this mountain is one of my accomplishment in my life :). (May not have the second chance to do it again)",1/4/2024,not_applicable,,0.9897,price
Mount Kinabalu,5,"So lucky that the day I came the weather condition, the sky, the cloud, the sunset. All made a memoriable trip ever.",1/3/2024,not_applicable,,0.4754,general
Mount Kinabalu,5,"Breathtaking experience and amazing sunrise view in the top of the mountain, highly recommended place, must have it on your Borneo adventure, 😍",1/3/2024,not_applicable,,0.9324,general
Mount Kinabalu,1,"Go to the gallery.
Not in return. Sorry to break in.
The price is to the foot of the mountain, and to the foot of the basin, and to the foot of the mountain is not lawful..
SCAM Affairs",1/3/2024,translated_argos,,0.5807,price
Mount Kinabalu,5,My weight is 135kg and I manage to climb to the top. The view is superb and beautiful...,1/3/2024,not_applicable,,0.8689,general
Mount Kinabalu,5,Gorgeous mountain with several trails from the headquarters. We paid 50 MYR per person which was valid for up to three days. Highly recommend stopping even if only for a few hours for a quick trail. Otherwise you’ll need to pay a permit and guide for the hike up which is typically done over two days.,1/3/2024,not_applicable,,0.672,general
Mount Kinabalu,5,do you remember on 5 June 2015 ,1/3/2024,translated_argos,,0.0,general
Mount Kinabalu,5,Tallest peak in geographical South East Asia continental plate. You must experience the beautiful sunset in Laban Rata,1/2/2024,not_applicable,,0.5994,general
Mount Kinabalu,1,"The official website is giving confusing information. Instead of telling the true that it cost minimum R2050 to climb the mountain. It comes out with cheap breakdown like permit. guide , entrance fee to let people think is cheap to scale this mountain. I don't know what the Goverment trying to hide or cheat?",1/2/2024,not_applicable,,0.2732,price
Mount Kinabalu,5,Lema family,1/2/2024,translated_argos,,0.0,general
Mount Kinabalu,5,Scenic beauty !!! Had a chance to experience this beautiful mountain.,1/2/2024,not_applicable,,0.9062,general
Mount Kinabalu,5,"Mount Kinabalu pride throughout Asia, 1101m heights all over the world's pose has invaded the beauty of the top Kinabalu mountain.",1/1/2024,translated_argos,,0.7906,general
Mount Kinabalu,5,The captain wants to go there,1/1/2024,translated_argos,,0.0,general
Mount Kinabalu,5,"I don't know what to say, because it's too high. Clouds always cover whether it's sunny afternoon...",1/1/2024,translated_argos,,0.4215,general
